run_id,split,index,filename,sentence_id,n_moves,sentence
cnn3_glove,test,1891,c_1891.png,c_1891,5,"top center, upper right, and center right has X; middle and lower left has O."
cnn3_glove,test,4060,c_4060.png,c_4060,7,"X is in upper left, top center, middle left, and middle right; O is in upper right, lower left, and lower right."
cnn3_glove,test,3122,c_3122.png,c_3122,6,"X is in upper right, middle right, and lower left; O is in upper left, middle left, and bottom right."
cnn3_glove,test,1509,c_1509.png,c_1509,5,"X is in center left, middle right, and lower right; O is in upper left and top right."
cnn3_glove,test,5052,c_5052.png,c_5052,8,"upper left, center right, lower left, and bottom middle has X; top middle, upper right, middle left, and bottom right has O."
cnn3_glove,test,4972,c_4972.png,c_4972,8,"There is X in top left, middle left, middle, and bottom middle and O in top middle, top right, center right, and lower right."
cnn3_glove,test,4034,c_4034.png,c_4034,7,"top left, top center, middle left, and bottom center has X; top right, middle right, and lower left has O."
cnn3_glove,test,3337,c_3337.png,c_3337,6,"X is in center left, lower left, and lower right; O is in top left, center right, and bottom middle."
cnn3_glove,test,1463,c_1463.png,c_1463,5,"X is in upper left, middle left, and middle; O is in upper right and bottom middle."
cnn3_glove,test,1508,c_1508.png,c_1508,5,"upper right, middle right, and lower right has X; upper left and middle left has O."
cnn3_glove,test,2519,c_2519.png,c_2519,6,"top left, center left, and bottom right has X; top middle, upper right, and bottom center has O."
cnn3_glove,test,2563,c_2563.png,c_2563,6,"There is X in top right, center, and center right and O in top left, top center, and bottom center."
cnn3_glove,test,489,c_489.png,c_489,4,There is X in center left and lower right and O in upper left and upper right.
cnn3_glove,test,1455,c_1455.png,c_1455,5,"There is X in upper left, center, and bottom left and O in top right and middle left."
cnn3_glove,test,1555,c_1555.png,c_1555,5,"X is in upper left, middle right, and bottom middle; O is in upper right and center."
cnn3_glove,test,4409,c_4409.png,c_4409,7,"There is X in top middle, middle left, center right, and bottom left and O in upper left, bottom center, and bottom right."
cnn3_glove,test,1795,c_1795.png,c_1795,5,"X is in top center, middle, and middle right; O is in top right and center left."
cnn3_glove,test,2209,c_2209.png,c_2209,5,"center right, lower left, and bottom middle has X; top right and center left has O."
cnn3_glove,test,5233,c_5233.png,c_5233,9,"upper left, top center, middle right, lower left, and bottom right has X; upper right, middle left, center, and bottom middle has O."
cnn3_glove,test,3435,c_3435.png,c_3435,6,"There is X in top middle, upper right, and lower right and O in middle left, center, and bottom left."
cnn3_glove,test,4907,c_4907.png,c_4907,8,"top middle, upper right, middle right, and bottom left has X; upper left, middle left, center, and bottom center has O."
cnn3_glove,test,2186,c_2186.png,c_2186,5,"middle left, center, and lower left has X; top right and bottom right has O."
cnn3_glove,test,989,c_989.png,c_989,4,There is X in upper right and bottom center and O in center right and bottom right.
cnn3_glove,test,3716,c_3716.png,c_3716,6,"X is in top center, bottom left, and bottom middle; O is in center left, center right, and bottom right."
cnn3_glove,test,1449,c_1449.png,c_1449,5,"X is in middle left, center, and center right; O is in top left and top right."
cnn3_glove,test,3044,c_3044.png,c_3044,6,"upper left, center, and bottom middle has X; upper right, middle left, and lower left has O."
cnn3_glove,test,4411,c_4411.png,c_4411,7,"X is in top center, center left, center right, and bottom right; O is in top left, lower left, and bottom center."
cnn3_glove,test,2824,c_2824.png,c_2824,6,"There is X in upper left, bottom left, and bottom middle and O in top center, middle left, and middle right."
cnn3_glove,test,703,c_703.png,c_703,4,There is X in top right and middle and O in top center and middle right.
cnn3_glove,test,2128,c_2128.png,c_2128,5,"X is in center, bottom middle, and lower right; O is in top center and lower left."
cnn3_glove,test,4475,c_4475.png,c_4475,7,"X is in top right, middle left, middle right, and bottom center; O is in upper left, center, and lower left."
cnn3_glove,test,3315,c_3315.png,c_3315,6,"X is in middle left, middle, and lower left; O is in upper left, bottom center, and lower right."
cnn3_glove,test,4578,c_4578.png,c_4578,7,"X is in upper left, center right, lower left, and bottom middle; O is in top right, center left, and bottom right."
cnn3_glove,test,377,c_377.png,c_377,4,There is X in upper left and center left and O in top middle and center right.
cnn3_glove,test,837,c_837.png,c_837,4,X is in middle right and bottom right; O is in top middle and middle.
cnn3_glove,test,63,c_63.png,c_63,2,There is X in middle right and O in center.
cnn3_glove,test,3523,c_3523.png,c_3523,6,"X is in top right, bottom center, and lower right; O is in top middle, center left, and middle right."
cnn3_glove,test,3063,c_3063.png,c_3063,6,"X is in upper right, middle left, and center; O is in top left, lower left, and lower right."
cnn3_glove,test,2755,c_2755.png,c_2755,6,"There is X in top middle, middle left, and bottom right and O in upper left, middle, and middle right."
cnn3_glove,test,4095,c_4095.png,c_4095,7,"X is in top left, top right, center right, and bottom middle; O is in top center, middle left, and lower right."
cnn3_glove,test,4094,c_4094.png,c_4094,7,"top left, upper right, middle left, and lower right has X; top middle, center right, and bottom center has O."
cnn3_glove,test,3760,c_3760.png,c_3760,6,"X is in center, middle right, and bottom left; O is in upper right, center left, and bottom center."
cnn3_glove,test,1342,c_1342.png,c_1342,5,"upper left, top center, and bottom left has X; middle and middle right has O."
cnn3_glove,test,14,c_14.png,c_14,2,X is in upper left; O is in middle left.
cnn3_glove,test,4377,c_4377.png,c_4377,7,"There is X in upper left, middle, bottom center, and lower right and O in top center, center left, and lower left."
cnn3_glove,test,4834,c_4834.png,c_4834,7,"There is X in top center, middle left, bottom left, and bottom center and O in middle, center right, and bottom right."
cnn3_glove,test,4359,c_4359.png,c_4359,7,"center left, center, bottom middle, and lower right has X; top left, top center, and middle right has O."
cnn3_glove,test,628,c_628.png,c_628,4,upper left and center has X; lower left and bottom middle has O.
cnn3_glove,test,958,c_958.png,c_958,4,There is X in upper right and middle and O in lower left and bottom center.
cnn3_glove,test,4225,c_4225.png,c_4225,7,"top left, top middle, lower left, and bottom center has X; top right, center, and bottom right has O."
cnn3_glove,test,889,c_889.png,c_889,4,There is X in middle left and middle and O in top right and lower left.
cnn3_glove,test,2760,c_2760.png,c_2760,6,"There is X in middle left, center right, and lower right and O in top left, top middle, and center."
cnn3_glove,test,4098,c_4098.png,c_4098,7,"upper left, middle left, middle right, and bottom middle has X; top middle, top right, and lower right has O."
cnn3_glove,test,442,c_442.png,c_442,4,X is in top left and top middle; O is in lower left and bottom middle.
cnn3_glove,test,3698,c_3698.png,c_3698,6,"X is in top center, lower left, and bottom right; O is in center left, middle, and bottom middle."
cnn3_glove,test,1070,c_1070.png,c_1070,4,X is in middle right and bottom right; O is in middle and lower left.
cnn3_glove,test,2575,c_2575.png,c_2575,6,"There is X in top center, upper right, and center and O in top left, center right, and lower right."
cnn3_glove,test,3824,c_3824.png,c_3824,6,"There is X in top right, bottom left, and bottom right and O in middle left, center right, and bottom middle."
cnn3_glove,test,2616,c_2616.png,c_2616,6,"X is in top right, lower left, and bottom right; O is in top left, top middle, and center."
cnn3_glove,test,1686,c_1686.png,c_1686,5,"X is in center left, middle, and bottom left; O is in top left and lower right."
cnn3_glove,test,2573,c_2573.png,c_2573,6,"upper left, middle, and middle right has X; top middle, top right, and lower right has O."
cnn3_glove,test,3697,c_3697.png,c_3697,6,"X is in top center, bottom left, and bottom center; O is in center left, center, and lower right."
cnn3_glove,test,3855,c_3855.png,c_3855,6,"X is in center left, middle right, and lower left; O is in center, bottom middle, and bottom right."
cnn3_glove,test,1947,c_1947.png,c_1947,5,"There is X in top right, center, and lower right and O in top middle and bottom center."
cnn3_glove,test,5140,c_5140.png,c_5140,8,"top middle, center, bottom left, and bottom right has X; upper left, center left, middle right, and bottom center has O."
cnn3_glove,test,1230,c_1230.png,c_1230,5,"There is X in upper left, top center, and top right and O in bottom center and lower right."
cnn3_glove,test,1768,c_1768.png,c_1768,5,"There is X in center, bottom center, and bottom right and O in upper left and center right."
cnn3_glove,test,1578,c_1578.png,c_1578,5,"X is in top right, lower left, and bottom center; O is in top left and center."
cnn3_glove,test,3926,c_3926.png,c_3926,7,"There is X in upper right, center, middle right, and bottom center and O in top left, top center, and middle left."
cnn3_glove,test,2226,c_2226.png,c_2226,5,"center left, center right, and bottom middle has X; top right and bottom right has O."
cnn3_glove,test,3665,c_3665.png,c_3665,6,"There is X in middle left, middle, and lower right and O in top center, center right, and lower left."
cnn3_glove,test,3620,c_3620.png,c_3620,6,"X is in top center, upper right, and bottom center; O is in center right, bottom left, and bottom right."
cnn3_glove,test,2509,c_2509.png,c_2509,6,"upper right, center left, and bottom right has X; top left, top middle, and bottom left has O."
cnn3_glove,test,151,c_151.png,c_151,3,There is X in top left and middle right and O in bottom middle.
cnn3_glove,test,8,c_8.png,c_8,1,X is in bottom center.
cnn3_glove,test,867,c_867.png,c_867,4,There is X in bottom left and lower right and O in top middle and middle right.
cnn3_glove,test,4133,c_4133.png,c_4133,7,"X is in top center, top right, bottom left, and bottom middle; O is in top left, center left, and lower right."
cnn3_glove,test,1006,c_1006.png,c_1006,4,middle left and center has X; middle right and bottom middle has O.
cnn3_glove,test,1268,c_1268.png,c_1268,5,"There is X in top center, middle, and bottom middle and O in top left and middle left."
cnn3_glove,test,267,c_267.png,c_267,3,bottom left and bottom center has X; upper right has O.
cnn3_glove,test,2847,c_2847.png,c_2847,6,"There is X in top middle, center right, and bottom left and O in upper left, center left, and lower right."
cnn3_glove,test,5237,c_5237.png,c_5237,9,"There is X in top left, upper right, center left, middle right, and bottom center and O in top center, center, bottom left, and lower right."
cnn3_glove,test,4351,c_4351.png,c_4351,7,"top middle, center left, middle, and middle right has X; upper left, bottom middle, and lower right has O."
cnn3_glove,test,1311,c_1311.png,c_1311,5,"upper left, top center, and bottom left has X; middle left and bottom center has O."
cnn3_glove,test,2555,c_2555.png,c_2555,6,"top left, middle, and center right has X; top center, upper right, and bottom middle has O."
cnn3_glove,test,2928,c_2928.png,c_2928,6,"X is in middle, bottom left, and bottom right; O is in upper left, top middle, and middle right."
cnn3_glove,test,5231,c_5231.png,c_5231,9,"upper left, top center, middle, lower left, and lower right has X; upper right, middle left, center right, and bottom center has O."
