image_id,gold_label,llm_output,pred_sentence,cosine_sim,true_rank,top_1_correct,top_5_correct
6695,the big yellow circle is positioned left of a small purple diamond,a medium yellow circle is left of a small purple diamond,a big purple diamond is left of a medium yellow circle,0.9756162762641907,7,0,0
1806,a big blue octagon is below a small orange diamond,a small orange diamond is above a big blue octagon,a big orange octagon is above a small blue diamond,0.9908462762832642,2,0,1
6298,a small yellow hexagon is above a small orange circle,a medium yellow hexagon is above a medium orange circle,a medium orange circle is below a small yellow hexagon,0.9630469083786011,4,0,1
4194,below a medium pink diamond is a big black square,a medium pink diamond is above a medium black square,a medium pink diamond is above a big black square,0.9851632714271545,2,0,1
5303,a small red hexagon can be seen below a big pink diamond,a medium pink diamond is above a small red hexagon,a small red diamond is above a medium pink hexagon,0.9859515428543091,74,0,0
2496,a small yellow octagon is below a small pink triangle,a small pink triangle is above a medium yellow octagon,a small yellow octagon is below a medium pink triangle,0.9824174642562866,4,0,1
7458,below a big purple square is a small blue square,a big purple square is above a small blue square,a big blue square is above a big purple square,0.9803177118301392,2,0,1
5271,a big pink circle can be seen above a small yellow hexagon,a medium pink circle is above a small yellow hexagon,below a medium pink circle is a big yellow hexagon,0.9672273993492126,19,0,0
2215,the small green triangle is positioned below a big yellow triangle,a big yellow triangle is above a small green triangle,the small green triangle is positioned below a big yellow triangle,0.9432529807090759,1,1,1
8950,a big red diamond can be seen right of a big blue circle,a medium blue circle is left of a medium red diamond,left of a medium red diamond is a medium blue circle,0.9817577600479126,345,0,0
5228,a small blue square can be seen below a big orange triangle,a medium orange triangle is above a small blue square,a small blue triangle is below a medium orange square,0.9793849587440491,29,0,0
4716,a medium orange square is below a small yellow hexagon,a small yellow hexagon is above a medium orange square,a medium yellow hexagon is above a small orange square,0.9966633319854736,2,0,1
6183,a medium green hexagon can be seen above a medium red hexagon,a medium green hexagon is above a medium red hexagon,a medium green hexagon can be seen above a medium red hexagon,0.9567364454269409,1,1,1
1788,a small orange circle is right of a medium green octagon,a big green octagon is left of a small orange circle,left of a big orange octagon is a medium green circle,0.9722435474395752,4,0,1
6343,a medium purple triangle is above a medium blue square,a small purple triangle is above a medium blue square,a medium purple triangle is above a small blue square,0.9957215189933777,2,0,1
5649,the small orange octagon is positioned below a medium green diamond,a medium green diamond is above a medium orange octagon,below a medium green octagon is a medium orange diamond,0.9821954369544983,28,0,0
9176,the small yellow triangle is positioned below a big purple circle,a big purple circle is above a small yellow triangle,a small yellow triangle is below a big purple circle,0.9713954925537109,4,0,1
1227,left of a medium blue diamond is a medium purple circle,a medium purple circle is left of a medium blue diamond,left of a medium blue diamond is a medium purple circle,0.9794802069664001,1,1,1
5317,the small green hexagon is positioned above a small purple diamond,a medium green hexagon is above a medium purple diamond,above a medium purple hexagon is a medium green diamond,0.982574462890625,113,0,0
6654,a medium black square is below a medium purple square,a medium purple square is above a medium black square,a medium black square is below a medium purple square,0.9795724749565125,1,1,1
7899,above a big purple hexagon is a big red diamond,a medium red diamond is above a medium purple hexagon,a small red diamond is above a medium purple hexagon,0.9628772735595703,81,0,0
5740,below a medium orange diamond is a small purple diamond,a medium orange diamond is above a medium purple diamond,below a medium orange diamond is a small purple diamond,0.9603872299194336,1,1,1
1432,a small red diamond is above a medium purple hexagon,a small red diamond is above a medium purple hexagon,a small red diamond is above a medium purple hexagon,0.9999998807907104,1,1,1
7803,below a big red diamond is a small black circle,a small red diamond is above a medium black circle,a medium black circle is below a small red diamond,0.9793986678123474,8,0,0
820,below a small green octagon is a big red hexagon,a small green octagon is above a medium red hexagon,a small red octagon is above a big green hexagon,0.9783579111099243,6,0,0
7639,the big purple triangle is positioned right of a small green diamond,a medium green diamond is left of a medium purple triangle,a medium purple diamond is left of a small green triangle,0.9830633401870728,122,0,0
6149,a small pink triangle is right of a big red octagon,a big red octagon is left of a small pink triangle,a small pink triangle is right of a big red octagon,0.9784111380577087,1,1,1
5852,a small blue hexagon is below a small black octagon,a medium black octagon is above a medium blue hexagon,above a small blue octagon is a medium black hexagon,0.9740024209022522,22,0,0
6664,above a small purple square is a medium red octagon,a big red octagon is above a small purple square,a big red octagon is below a medium purple square,0.9854662418365479,5,0,1
3527,the medium orange triangle is positioned left of a big purple diamond,a small orange triangle is left of a small purple diamond,a medium orange diamond is left of a small purple triangle,0.9725365042686462,8,0,0
444,a big blue hexagon is left of a big blue square,a medium blue hexagon is left of a medium blue square,left of a medium blue hexagon is a big blue square,0.9721419811248779,5,0,1
5109,a small yellow hexagon is left of a small yellow triangle,a small yellow hexagon is left of a small yellow triangle,a small yellow hexagon is left of a small yellow triangle,1.0000001192092896,1,1,1
